PlotCode,Year,Management,Anon_ID,Physiog
LYPL1,2008,Burned,KNdXUX,Forb
LYPL1,2008,Burned,tOdoOm,Forb
LYPL1,2008,Burned,vmqBeY,Forb
LYPL1,2008,Burned,vCBuoK,Forb
LYPL1,2013,Burned,KOUPBZ,Sedge
LYPL1,2013,Burned,YSmeJt,Forb
LYPL1,2013,Burned,rClBAU,Forb
LYPL1,2013,Burned,ULFcHl,Grass
LYPL1,2013,Burned,pcARmQ,Forb
LYPL1,2013,Burned,CretiZ,Forb
LYPL1,2013,Burned,Mhompu,Forb
LYPL1,2013,Burned,vmqBeY,Forb
LYPL1,2013,Burned,WYzxjD,Forb
LYPL1,2013,Burned,tsSSqw,Sedge
LYPL1,2013,Burned,CEyihn,Forb
LYPL1,2013,Burned,YMkRwb,Forb
LYPL1,2013,Burned,KFSxmk,Forb
LYPL1,2013,Burned,LmRjVr,Forb
LYPL1,2013,Burned,zRFgAJ,Forb
LYPL1,2013,Burned,DCLAHY,Forb
LYPL1,2013,Burned,EEhjAo,Forb
LYPL1,2013,Burned,DGUUwy,Grass
LYPL1,2013,Burned,ZJXWtG,Forb
LYPL1,2013,Burned,YSZXnZ,Forb
LYPL1,2013,Burned,xJAkzq,Forb
LYPL1,2013,Burned,WhTYky,Herbaceous Vine
LYPL1,2013,Burned,vSGAde,Forb
LYPL1,2013,Burned,PoneLm,Grass
LYPL1,2013,Burned,CCYKBr,Forb
LYPL1,2013,Burned,IkwfTk,Sedge
LYPL1,2013,Burned,vTRaQI,Forb
LYPL1,2013,Burned,UoEbYp,Sedge
LYPL1,2013,Burned,YmsXnX,Forb
LYPL1,2013,Burned,tRuSAL,Forb
LYPL1,2013,Burned,uTkbKs,Forb
LYPL1,2013,Burned,WfgvSM,Forb
LYPL1,2013,Burned,eOvBox,Forb
LYPL1,2013,Burned,WgfmiW,Forb
LYPL1,2013,Burned,bFVSnr,Forb
LYPL1,2013,Burned,fOVplP,Forb
LYPL1,2013,Burned,NhJuqc,Forb
LYPL1,2013,Burned,nFKXEO,Forb
LYPL1,2013,Burned,OdbMAZ,Herbaceous Vine
LYPL1,2013,Burned,ANiQpz,Forb
LYPL1,2013,Burned,dmOdVg,Forb
LYPL1,2013,Burned,RWECfS,Forb
LYPL1,2013,Burned,FDijus,Forb
LYPL1,2013,Burned,eMnKnj,Forb
LYPL1,2013,Burned,GVokUF,Forb
LYPL1,2013,Burned,tDrleT,Forb
LYPL1,2013,Burned,VgwiTp,Forb
LYPL1,2013,Burned,KpvKxh,Forb
LYPL1,2013,Burned,FNXufi,Forb
LYPL1,2013,Burned,hYPSJi,Forb
LYPL1,2013,Burned,JxglSt,Grass
LYPL1,2013,Burned,CNMnqz,Forb
LYPL1,2013,Burned,vCBuoK,Forb
LYPL1,2013,Burned,KNdXUX,Forb
LYPL1,2013,Burned,RtxzBP,Forb
LYPL1,2013,Burned,tOdoOm,Forb
LYPL2,1988,Burned,nEkycQ,Forb
LYPL2,1988,Burned,nFKXEO,Forb
LYPL2,1988,Burned,iyIAFo,Forb
LYPL2,1988,Burned,uTkbKs,Forb
LYPL2,1988,Burned,VgwiTp,Forb
LYPL2,1988,Burned,llWGWV,Sedge
LYPL2,1988,Burned,NhJuqc,Forb
LYPL2,1988,Burned,CNMnqz,Forb
LYPL2,1988,Burned,DWjuyk,Forb
LYPL2,1988,Burned,WfgvSM,Forb
LYPL2,1988,Burned,RtxzBP,Forb
LYPL2,1988,Burned,tOdoOm,Forb
LYPL2,1988,Burned,pcARmQ,Forb
LYPL2,1988,Burned,CretiZ,Forb
LYPL2,1988,Burned,YSZXnZ,Forb
LYPL2,1988,Burned,nmOnks,Forb
LYPL2,1988,Burned,bFVSnr,Forb
LYPL2,1988,Burned,FNXufi,Forb
LYPL2,1988,Burned,hYPSJi,Forb
LYPL2,1988,Burned,TdpIKK,Forb
LYPL2,1988,Burned,hRceps,Forb
LYPL2,1988,Burned,sWfNhY,Forb
LYPL2,1992,Burned,MxZaYI,Forb
LYPL2,1992,Burned,sWfNhY,Forb
LYPL2,1992,Burned,rkgUpY,Grass
LYPL2,1992,Burned,ANiQpz,Forb
LYPL2,1992,Burned,fOVplP,Forb
LYPL2,1992,Burned,MEFMkA,Cryptogam
LYPL2,1992,Burned,vSGAde,Forb
LYPL2,1992,Burned,YSZXnZ,Forb
LYPL2,1992,Burned,YSmeJt,Forb
LYPL2,1992,Burned,WYzxjD,Forb
LYPL2,1992,Burned,KpvKxh,Forb
LYPL2,1992,Burned,BddIXD,Forb
LYPL2,1992,Burned,JxglSt,Grass
LYPL2,1992,Burned,IkwfTk,Sedge
LYPL2,1992,Burned,KOUPBZ,Sedge
LYPL2,1992,Burned,UarnNz,Forb
LYPL2,1992,Burned,KNdXUX,Forb
LYPL2,1992,Burned,NhJuqc,Forb
LYPL2,1992,Burned,dVqJiJ,Grass
LYPL2,1992,Burned,WgfmiW,Forb
LYPL2,1992,Burned,iUhIkm,Herbaceous Vine
LYPL2,1992,Burned,eMnKnj,Forb
LYPL2,1992,Burned,FNXufi,Forb
LYPL2,1992,Burned,uTkbKs,Forb
LYPL2,1992,Burned,CretiZ,Forb
LYPL2,1992,Burned,VgwiTp,Forb
LYPL2,1992,Burned,hYPSJi,Forb
LYPL2,1992,Burned,CNMnqz,Forb
LYPL2,1992,Burned,bFVSnr,Forb
LYPL2,1992,Burned,CCYKBr,Forb
LYPL2,1992,Burned,vCBuoK,Forb
LYPL2,1998,Burned,PIvhAf,Forb
LYPL2,1998,Burned,difKdw,Forb
LYPL2,1998,Burned,ULFcHl,Grass
LYPL2,1998,Burned,dmOdVg,Forb
LYPL2,1998,Burned,CLlggr,Forb
LYPL2,1998,Burned,tsSSqw,Sedge
LYPL2,1998,Burned,UarnNz,Forb
LYPL2,1998,Burned,WhTYky,Herbaceous Vine
LYPL2,1998,Burned,PoneLm,Grass
LYPL2,1998,Burned,KCnyjl,Forb
LYPL2,1998,Burned,eOvBox,Forb
LYPL2,1998,Burned,YSZXnZ,Forb
LYPL2,1998,Burned,WYzxjD,Forb
LYPL2,1998,Burned,DcNkAU,Forb
LYPL2,1998,Burned,uTkbKs,Forb
LYPL2,1998,Burned,MEFMkA,Cryptogam
LYPL2,1998,Burned,mtGKtJ,Sedge
LYPL2,1998,Burned,RWECfS,Forb
LYPL2,1998,Burned,pcARmQ,Forb
LYPL2,1998,Burned,tRuSAL,Forb
LYPL2,1998,Burned,fOVplP,Forb
LYPL2,1998,Burned,CretiZ,Forb
LYPL2,1998,Burned,WgfmiW,Forb
LYPL2,1998,Burned,vSGAde,Forb
LYPL2,1998,Burned,BnrayB,Forb
LYPL2,1998,Burned,VgwiTp,Forb
LYPL2,1998,Burned,LmRjVr,Forb
LYPL2,1998,Burned,DCLAHY,Forb
LYPL2,1998,Burned,FNXufi,Forb
LYPL2,1998,Burned,tOdoOm,Forb
LYPL2,1998,Burned,IkwfTk,Sedge
LYPL2,1998,Burned,CEyihn,Forb
LYPL2,1998,Burned,WfgvSM,Forb
LYPL2,1998,Burned,eMnKnj,Forb
LYPL2,1998,Burned,KNdXUX,Forb
LYPL2,1998,Burned,KpvKxh,Forb
LYPL2,1998,Burned,JxglSt,Grass
LYPL2,1998,Burned,ANiQpz,Forb
LYPL2,1998,Burned,bFVSnr,Forb
LYPL2,1998,Burned,OdbMAZ,Herbaceous Vine
LYPL2,1998,Burned,hYPSJi,Forb
LYPL2,1998,Burned,dVqJiJ,Grass
LYPL2,1998,Burned,CNMnqz,Forb
LYPL2,1998,Burned,vCBuoK,Forb
LYPL2,1998,Burned,vmqBeY,Forb
LYPL2,1998,Burned,CCYKBr,Forb
LYPL2,2003,Burned,pcARmQ,Forb
LYPL2,2003,Burned,UoEbYp,Sedge
LYPL2,2003,Burned,dVqJiJ,Grass
LYPL2,2003,Burned,TdpIKK,Forb
LYPL2,2003,Burned,tRuSAL,Forb
LYPL2,2003,Burned,DGUUwy,Grass
LYPL2,2003,Burned,iyIAFo,Forb
LYPL2,2003,Burned,tDrleT,Forb
LYPL2,2003,Burned,CEyihn,Forb
LYPL2,2003,Burned,VmjXwR,Forb
LYPL2,2003,Burned,dvlehd,Forb
LYPL2,2003,Burned,rClBAU,Forb
LYPL2,2003,Burned,WhTYky,Herbaceous Vine
LYPL2,2003,Burned,Mhompu,Forb
LYPL2,2003,Burned,MEFMkA,Cryptogam
LYPL2,2003,Burned,iUhIkm,Herbaceous Vine
LYPL2,2003,Burned,AiRoBj,Sedge
LYPL2,2003,Burned,RWECfS,Forb
LYPL2,2003,Burned,tylLzY,Herbaceous Vine
LYPL2,2003,Burned,LmRjVr,Forb
LYPL2,2003,Burned,RXdJaC,Forb
LYPL2,2003,Burned,DCLAHY,Forb
LYPL2,2003,Burned,WfgvSM,Forb
LYPL2,2003,Burned,PoneLm,Grass
LYPL2,2003,Burned,fOVplP,Forb
LYPL2,2003,Burned,uTkbKs,Forb
LYPL2,2003,Burned,IkwfTk,Sedge
LYPL2,2003,Burned,sQtkvp,Forb
LYPL2,2003,Burned,BddIXD,Forb
LYPL2,2003,Burned,GVokUF,Forb
LYPL2,2003,Burned,dmOdVg,Forb
LYPL2,2003,Burned,CretiZ,Forb
LYPL2,2003,Burned,mtGKtJ,Sedge
LYPL2,2003,Burned,bFVSnr,Forb
LYPL2,2003,Burned,KOUPBZ,Sedge
LYPL2,2003,Burned,tOdoOm,Forb
LYPL2,2003,Burned,vSGAde,Forb
LYPL2,2003,Burned,NaRYhd,Cryptogam
LYPL2,2003,Burned,eMnKnj,Forb
LYPL2,2003,Burned,JxglSt,Grass
LYPL2,2003,Burned,VgwiTp,Forb
LYPL2,2003,Burned,ANiQpz,Forb
LYPL2,2003,Burned,KpvKxh,Forb
LYPL2,2003,Burned,KNdXUX,Forb
LYPL2,2003,Burned,FNXufi,Forb
LYPL2,2003,Burned,CCYKBr,Forb
LYPL2,2003,Burned,hYPSJi,Forb
LYPL2,2003,Burned,CNMnqz,Forb
LYPL2,2003,Burned,OdbMAZ,Herbaceous Vine
LYPL2,2003,Burned,vmqBeY,Forb
LYPL2,2003,Burned,vCBuoK,Forb
LYPL2,2008,Burned,pcARmQ,Forb
LYPL2,2008,Burned,vSGAde,Forb
LYPL2,2008,Burned,WgfmiW,Forb
LYPL2,2008,Burned,iyIAFo,Forb
LYPL2,2008,Burned,CEyihn,Forb
LYPL2,2008,Burned,VmjXwR,Forb
LYPL2,2008,Burned,mtGKtJ,Sedge
LYPL2,2008,Burned,PoneLm,Grass
LYPL2,2008,Burned,YSZXnZ,Forb
LYPL2,2008,Burned,KpvKxh,Forb
LYPL2,2008,Burned,GsSNba,Forb
LYPL2,2008,Burned,sQtkvp,Forb
LYPL2,2008,Burned,tDrleT,Forb
LYPL2,2008,Burned,tylLzY,Herbaceous Vine
LYPL2,2008,Burned,LmRjVr,Forb
LYPL2,2008,Burned,MEFMkA,Cryptogam
LYPL2,2008,Burned,pTjrsW,Sedge
LYPL2,2008,Burned,UarnNz,Forb
LYPL2,2008,Burned,FDijus,Forb
LYPL2,2008,Burned,rIwRDb,Forb
LYPL2,2008,Burned,tOdoOm,Forb
LYPL2,2008,Burned,fOVplP,Forb
LYPL2,2008,Burned,iKsRuD,Forb
LYPL2,2008,Burned,eMnKnj,Forb
LYPL2,2008,Burned,IkwfTk,Sedge
LYPL2,2008,Burned,KOUPBZ,Sedge
LYPL2,2008,Burned,bFVSnr,Forb
LYPL2,2008,Burned,dmOdVg,Forb
LYPL2,2008,Burned,RWECfS,Forb
LYPL2,2008,Burned,KNdXUX,Forb
LYPL2,2008,Burned,NhJuqc,Forb
LYPL2,2008,Burned,dVqJiJ,Grass
LYPL2,2008,Burned,CCYKBr,Forb
LYPL2,2008,Burned,VgwiTp,Forb
LYPL2,2008,Burned,JxglSt,Grass
LYPL2,2008,Burned,NaRYhd,Cryptogam
LYPL2,2008,Burned,hYPSJi,Forb
LYPL2,2008,Burned,CNMnqz,Forb
LYPL2,2008,Burned,BddIXD,Forb
LYPL2,2008,Burned,FNXufi,Forb
LYPL2,2008,Burned,vmqBeY,Forb
LYPL2,2008,Burned,OdbMAZ,Herbaceous Vine
LYPL2,2008,Burned,vCBuoK,Forb
LYPL2,2013,Burned,fyfbZM,Forb
LYPL2,2013,Burned,pcARmQ,Forb
LYPL2,2013,Burned,ZJXWtG,Forb
LYPL2,2013,Burned,rClBAU,Forb
LYPL2,2013,Burned,Mhompu,Forb
LYPL2,2013,Burned,CIEGak,Grass
LYPL2,2013,Burned,rkgUpY,Grass
LYPL2,2013,Burned,dVqJiJ,Grass
LYPL2,2013,Burned,UoEbYp,Sedge
LYPL2,2013,Burned,WYzxjD,Forb
LYPL2,2013,Burned,UarnNz,Forb
LYPL2,2013,Burned,iKsRuD,Forb
LYPL2,2013,Burned,tsSSqw,Sedge
LYPL2,2013,Burned,AzpWeP,Sedge
LYPL2,2013,Burned,qhKVEu,Forb
LYPL2,2013,Burned,LmRjVr,Forb
LYPL2,2013,Burned,TBYJxX,Forb
LYPL2,2013,Burned,CEyihn,Forb
LYPL2,2013,Burned,VfGQNF,Grass
LYPL2,2013,Burned,KOUPBZ,Sedge
LYPL2,2013,Burned,DCLAHY,Forb
LYPL2,2013,Burned,tVFxKq,Forb
LYPL2,2013,Burned,dmOdVg,Forb
LYPL2,2013,Burned,WgfmiW,Forb
LYPL2,2013,Burned,vmqBeY,Forb
LYPL2,2013,Burned,YSZXnZ,Forb
LYPL2,2013,Burned,ULFcHl,Grass
LYPL2,2013,Burned,bFVSnr,Forb
LYPL2,2013,Burned,GsSNba,Forb
LYPL2,2013,Burned,tOdoOm,Forb
LYPL2,2013,Burned,NhJuqc,Forb
LYPL2,2013,Burned,tDrleT,Forb
LYPL2,2013,Burned,CLlggr,Forb
LYPL2,2013,Burned,PIvhAf,Forb
LYPL2,2013,Burned,WfgvSM,Forb
LYPL2,2013,Burned,IkwfTk,Sedge
LYPL2,2013,Burned,RWECfS,Forb
LYPL2,2013,Burned,mtGKtJ,Sedge
LYPL2,2013,Burned,GVokUF,Forb
LYPL2,2013,Burned,tRuSAL,Forb
LYPL2,2013,Burned,KpvKxh,Forb
LYPL2,2013,Burned,FDijus,Forb
LYPL2,2013,Burned,DGUUwy,Grass
LYPL2,2013,Burned,fOVplP,Forb
LYPL2,2013,Burned,vSGAde,Forb
LYPL2,2013,Burned,PoneLm,Grass
LYPL2,2013,Burned,FNXufi,Forb
LYPL2,2013,Burned,hYPSJi,Forb
LYPL2,2013,Burned,JxglSt,Grass
LYPL2,2013,Burned,VgwiTp,Forb
LYPL2,2013,Burned,KNdXUX,Forb
LYPL2,2013,Burned,ANiQpz,Forb
LYPL2,2013,Burned,eMnKnj,Forb
LYPL2,2013,Burned,CCYKBr,Forb
LYPL2,2013,Burned,vCBuoK,Forb
LYPL2,2013,Burned,CNMnqz,Forb
LYPL2,2013,Burned,RtxzBP,Forb
LYPL2,2013,Burned,OdbMAZ,Herbaceous Vine
MEPL3,1987,Burned,NhJuqc,Forb
MEPL3,1987,Burned,uTkbKs,Forb
MEPL3,1987,Burned,TBYJxX,Forb
MEPL3,1987,Burned,Oescid,Forb
MEPL3,1987,Burned,WfgvSM,Forb
MEPL3,1987,Burned,vKgguv,Forb
MEPL3,1987,Burned,VRJNXD,Forb
MEPL3,1987,Burned,ULFcHl,Grass
MEPL3,1987,Burned,CretiZ,Forb
MEPL3,1987,Burned,hYPSJi,Forb
MEPL3,1987,Burned,CCYKBr,Forb
MEPL3,1987,Burned,vSGAde,Forb
MEPL3,1987,Burned,RtxzBP,Forb
MEPL3,1987,Burned,bFVSnr,Forb
MEPL3,1987,Burned,vCBuoK,Forb
MEPL3,1987,Burned,sWfNhY,Forb
MEPL3,1987,Burned,nmOnks,Forb
MEPL3,1996,Burned,PoneLm,Grass
MEPL3,1996,Burned,PIvhAf,Forb
MEPL3,1996,Burned,uTkbKs,Forb
MEPL3,1996,Burned,VRJNXD,Forb
MEPL3,1996,Burned,YSZXnZ,Forb
MEPL3,1996,Burned,FDijus,Forb
MEPL3,1996,Burned,WhTYky,Herbaceous Vine
MEPL3,1996,Burned,CretiZ,Forb
MEPL3,1996,Burned,Oescid,Forb
MEPL3,1996,Burned,hYPSJi,Forb
MEPL3,1996,Burned,CNMnqz,Forb
MEPL3,1996,Burned,RtxzBP,Forb
MEPL3,1996,Burned,bFVSnr,Forb
MEPL3,1996,Burned,vSGAde,Forb
MEPL3,1996,Burned,CCYKBr,Forb
MEPL3,1996,Burned,vCBuoK,Forb
MEPL3,2001,Burned,NhJuqc,Forb
MEPL3,2001,Burned,bFVSnr,Forb
MEPL3,2001,Burned,VgwiTp,Forb
MEPL3,2001,Burned,loCogz,Sedge
MEPL3,2001,Burned,tsSSqw,Sedge
MEPL3,2001,Burned,CretiZ,Forb
MEPL3,2001,Burned,uTkbKs,Forb
MEPL3,2001,Burned,pcARmQ,Forb
MEPL3,2001,Burned,bQrBrh,Forb
MEPL3,2001,Burned,hYPSJi,Forb
MEPL3,2001,Burned,Oescid,Forb
MEPL3,2001,Burned,VRJNXD,Forb
MEPL3,2001,Burned,vSGAde,Forb
MEPL3,2001,Burned,CCYKBr,Forb
MEPL3,2001,Burned,RtxzBP,Forb
MEPL3,2001,Burned,vCBuoK,Forb
MEPL3,2006,Burned,twflQS,Sedge
MEPL3,2006,Burned,sWfNhY,Forb
MEPL3,2006,Burned,vKgguv,Forb
MEPL3,2006,Burned,WgfmiW,Forb
MEPL3,2006,Burned,LTavLC,Forb
MEPL3,2006,Burned,PIvhAf,Forb
MEPL3,2006,Burned,PoneLm,Grass
MEPL3,2006,Burned,bFVSnr,Forb
MEPL3,2006,Burned,IkwfTk,Sedge
MEPL3,2006,Burned,FDijus,Forb
MEPL3,2006,Burned,bQrBrh,Forb
MEPL3,2006,Burned,Oescid,Forb
MEPL3,2006,Burned,pcARmQ,Forb
MEPL3,2006,Burned,pGfBUN,Forb
MEPL3,2006,Burned,WhTYky,Herbaceous Vine
MEPL3,2006,Burned,CretiZ,Forb
MEPL3,2006,Burned,uTkbKs,Forb
MEPL3,2006,Burned,VgwiTp,Forb
MEPL3,2006,Burned,CNMnqz,Forb
MEPL3,2006,Burned,vSGAde,Forb
MEPL3,2006,Burned,VRJNXD,Forb
MEPL3,2006,Burned,hYPSJi,Forb
MEPL3,2006,Burned,RtxzBP,Forb
MEPL3,2006,Burned,CCYKBr,Forb
MEPL3,2006,Burned,vCBuoK,Forb
MEPL3,2011,Burned,CEyihn,Forb
MEPL3,2011,Burned,FNXufi,Forb
MEPL3,2011,Burned,PoneLm,Grass
MEPL3,2011,Burned,tDrleT,Forb
MEPL3,2011,Burned,bFVSnr,Forb
MEPL3,2011,Burned,CretiZ,Forb
MEPL3,2011,Burned,YSZXnZ,Forb
MEPL3,2011,Burned,KrqaHW,Forb
MEPL3,2011,Burned,tRuSAL,Forb
MEPL3,2011,Burned,mtGKtJ,Sedge
MEPL3,2011,Burned,PIvhAf,Forb
MEPL3,2011,Burned,eMnKnj,Forb
MEPL3,2011,Burned,NhJuqc,Forb
MEPL3,2011,Burned,Oescid,Forb
MEPL3,2011,Burned,uTkbKs,Forb
MEPL3,2011,Burned,hYPSJi,Forb
MEPL3,2011,Burned,KpvKxh,Forb
MEPL3,2011,Burned,VRJNXD,Forb
MEPL3,2011,Burned,bQrBrh,Forb
MEPL3,2011,Burned,CNMnqz,Forb
MEPL3,2011,Burned,vSGAde,Forb
MEPL3,2011,Burned,CCYKBr,Forb
MEPL3,2011,Burned,RtxzBP,Forb
MEPL3,2011,Burned,vCBuoK,Forb
MEPL3,2016,Burned,ARiRlT,Forb
MEPL3,2016,Burned,pcARmQ,Forb
MEPL3,2016,Burned,LTavLC,Forb
MEPL3,2016,Burned,tRuSAL,Forb
MEPL3,2016,Burned,tDrleT,Forb
MEPL3,2016,Burned,VgwiTp,Forb
MEPL3,2016,Burned,tsSSqw,Sedge
MEPL3,2016,Burned,twflQS,Sedge
MEPL3,2016,Burned,KpvKxh,Forb
MEPL3,2016,Burned,CEyihn,Forb
MEPL3,2016,Burned,GVokUF,Forb
MEPL3,2016,Burned,IkwfTk,Sedge
MEPL3,2016,Burned,NhJuqc,Forb
MEPL3,2016,Burned,VRJNXD,Forb
MEPL3,2016,Burned,eMnKnj,Forb
MEPL3,2016,Burned,vSGAde,Forb
MEPL3,2016,Burned,Oescid,Forb
MEPL3,2016,Burned,CNMnqz,Forb
MEPL3,2016,Burned,hYPSJi,Forb
MEPL3,2016,Burned,CCYKBr,Forb
MEPL3,2016,Burned,bQrBrh,Forb
MEPL3,2016,Burned,RtxzBP,Forb
MEPL3,2016,Burned,vCBuoK,Forb
MEPL4,1987,Burned,LTavLC,Forb
MEPL4,1987,Burned,VfGQNF,Grass
MEPL4,1987,Burned,NhJuqc,Forb
MEPL4,1987,Burned,Oescid,Forb
MEPL4,1987,Burned,VgwiTp,Forb
MEPL4,1987,Burned,CretiZ,Forb
MEPL4,1987,Burned,WhTYky,Herbaceous Vine
MEPL4,1987,Burned,hYPSJi,Forb
MEPL4,1987,Burned,RtxzBP,Forb
MEPL4,1987,Burned,VRJNXD,Forb
MEPL4,1987,Burned,vKgguv,Forb
MEPL4,1987,Burned,vSGAde,Forb
MEPL4,1987,Burned,CCYKBr,Forb
MEPL4,1987,Burned,vCBuoK,Forb
MEPL4,1987,Burned,nmOnks,Forb
MEPL4,1996,Burned,dmOdVg,Forb
MEPL4,1996,Burned,bQrBrh,Forb
MEPL4,1996,Burned,LTavLC,Forb
MEPL4,1996,Burned,bFVSnr,Forb
MEPL4,1996,Burned,CNMnqz,Forb
MEPL4,1996,Burned,hYPSJi,Forb
MEPL4,1996,Burned,RtxzBP,Forb
MEPL4,1996,Burned,CCYKBr,Forb
MEPL4,1996,Burned,vSGAde,Forb
MEPL4,1996,Burned,vCBuoK,Forb
MEPL4,2001,Burned,WhTYky,Herbaceous Vine
MEPL4,2001,Burned,Oescid,Forb
MEPL4,2001,Burned,CNMnqz,Forb
MEPL4,2001,Burned,bFVSnr,Forb
MEPL4,2001,Burned,RtxzBP,Forb
MEPL4,2001,Burned,vSGAde,Forb
MEPL4,2001,Burned,CCYKBr,Forb
MEPL4,2001,Burned,vCBuoK,Forb
MEPL4,2006,Burned,PIvhAf,Forb
MEPL4,2006,Burned,pGfBUN,Forb
MEPL4,2006,Burned,WgfmiW,Forb
MEPL4,2006,Burned,tDrleT,Forb
MEPL4,2006,Burned,WhTYky,Herbaceous Vine
MEPL4,2006,Burned,hYPSJi,Forb
MEPL4,2006,Burned,pcARmQ,Forb
MEPL4,2006,Burned,LTavLC,Forb
MEPL4,2006,Burned,twflQS,Sedge
MEPL4,2006,Burned,tRuSAL,Forb
MEPL4,2006,Burned,VRJNXD,Forb
MEPL4,2006,Burned,CNMnqz,Forb
MEPL4,2006,Burned,RtxzBP,Forb
MEPL4,2006,Burned,CCYKBr,Forb
MEPL4,2006,Burned,vSGAde,Forb
MEPL4,2006,Burned,vCBuoK,Forb
MEPL4,2011,Burned,tRuSAL,Forb
MEPL4,2011,Burned,vKgguv,Forb
MEPL4,2011,Burned,fOVplP,Forb
MEPL4,2011,Burned,AzpWeP,Sedge
MEPL4,2011,Burned,LmRjVr,Forb
MEPL4,2011,Burned,ARiRlT,Forb
MEPL4,2011,Burned,xjbFDP,Sedge
MEPL4,2011,Burned,tsSSqw,Sedge
MEPL4,2011,Burned,YSZXnZ,Forb
MEPL4,2011,Burned,Oescid,Forb
MEPL4,2011,Burned,VgwiTp,Forb
MEPL4,2011,Burned,LTavLC,Forb
MEPL4,2011,Burned,WgfmiW,Forb
MEPL4,2011,Burned,PIvhAf,Forb
MEPL4,2011,Burned,hYPSJi,Forb
MEPL4,2011,Burned,WhTYky,Herbaceous Vine
MEPL4,2011,Burned,twflQS,Sedge
MEPL4,2011,Burned,vSGAde,Forb
MEPL4,2011,Burned,RtxzBP,Forb
MEPL4,2011,Burned,CNMnqz,Forb
MEPL4,2011,Burned,vCBuoK,Forb
MEPL4,2011,Burned,CCYKBr,Forb
MEPL4,2016,Burned,tDrleT,Forb
MEPL4,2016,Burned,VRJNXD,Forb
MEPL4,2016,Burned,WgfmiW,Forb
MEPL4,2016,Burned,pcARmQ,Forb
MEPL4,2016,Burned,PoneLm,Grass
MEPL4,2016,Burned,ULFcHl,Grass
MEPL4,2016,Burned,KpvKxh,Forb
MEPL4,2016,Burned,CretiZ,Forb
MEPL4,2016,Burned,bFVSnr,Forb
MEPL4,2016,Burned,Oescid,Forb
MEPL4,2016,Burned,twflQS,Sedge
MEPL4,2016,Burned,KOUPBZ,Sedge
MEPL4,2016,Burned,WhTYky,Herbaceous Vine
MEPL4,2016,Burned,eMnKnj,Forb
MEPL4,2016,Burned,tRuSAL,Forb
MEPL4,2016,Burned,NhJuqc,Forb
MEPL4,2016,Burned,DGUUwy,Grass
MEPL4,2016,Burned,VgwiTp,Forb
MEPL4,2016,Burned,LTavLC,Forb
MEPL4,2016,Burned,bQrBrh,Forb
MEPL4,2016,Burned,tsSSqw,Sedge
MEPL4,2016,Burned,hYPSJi,Forb
MEPL4,2016,Burned,vSGAde,Forb
MEPL4,2016,Burned,RtxzBP,Forb
MEPL4,2016,Burned,CNMnqz,Forb
MEPL4,2016,Burned,CCYKBr,Forb
MEPL4,2016,Burned,vCBuoK,Forb
MEPL5,1987,Burned,pcARmQ,Forb
MEPL5,1987,Burned,dmOdVg,Forb
MEPL5,1987,Burned,CretiZ,Forb
MEPL5,1987,Burned,Oescid,Forb
MEPL5,1987,Burned,vCBuoK,Forb
MEPL5,1987,Burned,VRJNXD,Forb
MEPL5,1987,Burned,vSGAde,Forb
MEPL5,1987,Burned,sWfNhY,Forb
MEPL5,1987,Burned,bFVSnr,Forb
MEPL5,1987,Burned,nmOnks,Forb
MEPL5,1996,Burned,dmOdVg,Forb
MEPL5,1996,Burned,WhTYky,Herbaceous Vine
MEPL5,1996,Burned,VRJNXD,Forb
MEPL5,1996,Burned,hYPSJi,Forb
MEPL5,1996,Burned,CCYKBr,Forb
MEPL5,1996,Burned,YSZXnZ,Forb
MEPL5,1996,Burned,Oescid,Forb
MEPL5,1996,Burned,vSGAde,Forb
MEPL5,1996,Burned,vCBuoK,Forb
MEPL5,1996,Burned,bFVSnr,Forb
MEPL5,2001,Burned,pcARmQ,Forb
MEPL5,2001,Burned,sWfNhY,Forb
MEPL5,2001,Burned,CretiZ,Forb
MEPL5,2001,Burned,CNMnqz,Forb
MEPL5,2001,Burned,YSZXnZ,Forb
MEPL5,2001,Burned,NhJuqc,Forb
MEPL5,2001,Burned,VRJNXD,Forb
MEPL5,2001,Burned,Oescid,Forb
MEPL5,2001,Burned,CCYKBr,Forb
MEPL5,2001,Burned,bFVSnr,Forb
MEPL5,2001,Burned,vSGAde,Forb
MEPL5,2001,Burned,vCBuoK,Forb
MEPL5,2006,Burned,pGfBUN,Forb
MEPL5,2006,Burned,YSZXnZ,Forb
MEPL5,2006,Burned,CretiZ,Forb
MEPL5,2006,Burned,bFVSnr,Forb
MEPL5,2006,Burned,CNMnqz,Forb
MEPL5,2006,Burned,WgfmiW,Forb
MEPL5,2006,Burned,RtxzBP,Forb
MEPL5,2006,Burned,WhTYky,Herbaceous Vine
MEPL5,2006,Burned,CCYKBr,Forb
MEPL5,2006,Burned,tRuSAL,Forb
MEPL5,2006,Burned,Oescid,Forb
MEPL5,2006,Burned,VRJNXD,Forb
MEPL5,2006,Burned,vCBuoK,Forb
MEPL5,2006,Burned,vSGAde,Forb
MEPL5,2011,Burned,LTavLC,Forb
MEPL5,2011,Burned,pcARmQ,Forb
MEPL5,2011,Burned,sWfNhY,Forb
MEPL5,2011,Burned,fOVplP,Forb
MEPL5,2011,Burned,loCogz,Sedge
